"Plot Title: fridge North (Jamie)"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517214, SEN S/N: 10517214)","Intensity, Lux (LGR S/N: 10517214, SEN S/N: 10517214)","Coupler Detached (LGR S/N: 10517214)","End Of File (LGR S/N: 10517214)"
1703,08/17/20 07:46:20,9.176,0.0,,
1704,08/17/20 07:56:20,9.176,0.0,,
1705,08/17/20 08:06:20,9.472,0.0,,
1706,08/17/20 08:16:20,8.978,0.0,,
1707,08/17/20 08:26:20,9.176,0.0,,
1708,08/17/20 08:36:20,9.373,0.0,,
1709,08/17/20 08:46:20,8.879,0.0,,
1710,08/17/20 08:56:20,9.176,0.0,,
1711,08/17/20 09:06:20,9.176,0.0,,
1712,08/17/20 09:16:20,8.978,0.0,,
1713,08/17/20 09:26:20,9.275,0.0,,
1714,08/17/20 09:36:20,9.077,0.0,,
1715,08/17/20 09:46:20,8.978,0.0,,
1716,08/17/20 09:56:20,9.373,0.0,,
1717,08/17/20 10:06:20,9.077,387.5,,
1718,08/17/20 10:16:20,9.571,376.7,,
1719,08/17/20 10:26:20,10.161,366.0,,
1720,08/17/20 10:36:20,9.866,366.0,,
1721,08/17/20 10:46:20,10.259,366.0,,
1722,08/17/20 10:56:20,10.455,366.0,,
1723,08/17/20 11:06:20,10.161,366.0,,
1724,08/17/20 11:16:20,10.553,366.0,,
1725,08/17/20 11:26:20,10.455,366.0,,
1726,08/17/20 11:36:20,10.357,366.0,,
1727,08/17/20 11:46:20,10.748,366.0,,
1728,08/17/20 11:56:20,10.357,366.0,,
1729,08/17/20 12:06:20,10.455,366.0,,
1730,08/17/20 12:16:20,10.846,366.0,,
1731,08/17/20 12:26:20,10.357,366.0,,
1732,08/17/20 12:36:20,10.651,366.0,,
1733,08/17/20 12:46:20,10.748,366.0,,
1734,08/17/20 12:56:20,10.455,366.0,,
1735,08/17/20 13:06:20,10.846,366.0,,
1736,08/17/20 13:16:20,10.651,366.0,,
1737,08/17/20 13:26:20,10.651,366.0,,
1738,08/17/20 13:36:20,11.041,366.0,,
1739,08/17/20 13:46:20,10.553,366.0,,
1740,08/17/20 13:56:20,10.846,366.0,,
1741,08/17/20 14:06:20,10.944,366.0,,
1742,08/17/20 14:16:20,10.651,366.0,,
1743,08/17/20 14:26:20,11.041,366.0,,
1744,08/17/20 14:36:20,10.846,366.0,,
1745,08/17/20 14:46:20,10.748,366.0,,
1746,08/17/20 14:56:20,11.139,366.0,,
1747,08/17/20 15:06:20,10.651,366.0,,
1748,08/17/20 15:16:20,10.846,366.0,,
1749,08/17/20 15:26:20,11.139,366.0,,
1750,08/17/20 15:36:20,10.651,366.0,,
1751,08/17/20 15:46:20,11.041,366.0,,
1752,08/17/20 15:56:20,10.944,366.0,,
1753,08/17/20 16:06:20,10.748,366.0,,
1754,08/17/20 16:16:20,11.236,366.0,,
1755,08/17/20 16:26:20,10.846,366.0,,
1756,08/17/20 16:36:20,10.944,366.0,,
1757,08/17/20 16:46:20,11.236,366.0,,
1758,08/17/20 16:56:20,10.748,366.0,,
1759,08/17/20 17:06:20,11.139,366.0,,
1760,08/17/20 17:16:20,11.139,366.0,,
1761,08/17/20 17:26:20,10.846,366.0,,
1762,08/17/20 17:36:20,11.334,366.0,,
1763,08/17/20 17:46:20,11.041,366.0,,
1764,08/17/20 17:56:20,10.944,366.0,,
1765,08/17/20 18:06:20,11.334,366.0,,
1766,08/17/20 18:16:20,10.846,366.0,,
1767,08/17/20 18:26:20,11.139,366.0,,
1768,08/17/20 18:36:20,11.334,366.0,,
1769,08/17/20 18:46:20,10.944,366.0,,
1770,08/17/20 18:56:20,11.334,366.0,,
1771,08/17/20 19:06:20,11.236,366.0,,
1772,08/17/20 19:16:20,11.041,366.0,,
1773,08/17/20 19:26:20,11.431,366.0,,
1774,08/17/20 19:36:20,11.041,366.0,,
1775,08/17/20 19:46:20,11.139,366.0,,
1776,08/17/20 19:56:20,11.431,366.0,,
1777,08/17/20 20:06:20,10.944,366.0,,
1778,08/17/20 20:16:20,11.236,366.0,,
1779,08/17/20 20:26:20,11.334,366.0,,
1780,08/17/20 20:36:20,11.041,366.0,,
1781,08/17/20 20:46:20,11.431,366.0,,
1782,08/17/20 20:56:20,11.041,366.0,,
1783,08/17/20 21:06:20,11.139,366.0,,
1784,08/17/20 21:16:20,11.431,366.0,,
1785,08/17/20 21:26:20,10.944,366.0,,
1786,08/17/20 21:36:20,11.236,366.0,,
1787,08/17/20 21:46:20,11.236,366.0,,
1788,08/17/20 21:56:20,11.041,366.0,,
1789,08/17/20 22:06:20,11.431,366.0,,
1790,08/17/20 22:16:20,11.139,366.0,,
1791,08/17/20 22:26:20,11.139,366.0,,
1792,08/17/20 22:36:20,11.431,376.7,,
1793,08/17/20 22:46:20,10.944,366.0,,
1794,08/17/20 22:56:20,11.236,366.0,,
1795,08/17/20 23:06:20,11.236,366.0,,
1796,08/17/20 23:16:20,11.041,366.0,,
1797,08/17/20 23:26:20,11.431,366.0,,
1798,08/17/20 23:36:20,11.041,366.0,,
1799,08/17/20 23:46:20,11.139,366.0,,
1800,08/17/20 23:56:20,11.431,366.0,,
1801,08/18/20 00:06:20,11.041,366.0,,
1802,08/18/20 00:16:20,11.334,366.0,,
1803,08/18/20 00:26:20,11.236,366.0,,
1804,08/18/20 00:36:20,10.944,366.0,,
1805,08/18/20 00:46:20,11.431,366.0,,
1806,08/18/20 00:56:20,11.041,366.0,,
1807,08/18/20 01:06:20,11.041,366.0,,
1808,08/18/20 01:16:20,11.334,366.0,,
1809,08/18/20 01:26:20,10.846,366.0,,
1810,08/18/20 01:36:20,11.236,366.0,,
1811,08/18/20 01:46:20,11.041,366.0,,
1812,08/18/20 01:56:20,10.944,366.0,,
1813,08/18/20 02:06:20,11.334,366.0,,
1814,08/18/20 02:16:20,10.846,366.0,,
1815,08/18/20 02:26:20,11.041,366.0,,
1816,08/18/20 02:36:20,11.139,366.0,,
1817,08/18/20 02:46:20,10.846,366.0,,
1818,08/18/20 02:56:20,11.236,366.0,,
1819,08/18/20 03:06:20,10.944,366.0,,
1820,08/18/20 03:16:20,10.944,366.0,,
1821,08/18/20 03:26:20,11.236,366.0,,
1822,08/18/20 03:36:20,10.846,366.0,,
1823,08/18/20 03:46:20,11.139,366.0,,
1824,08/18/20 03:56:20,11.041,366.0,,
1825,08/18/20 04:06:20,10.553,0.0,,
1826,08/18/20 04:16:20,10.651,0.0,,
1827,08/18/20 04:26:20,9.965,0.0,,
1828,08/18/20 04:36:20,9.866,0.0,,
1829,08/18/20 04:46:20,9.965,0.0,,
1830,08/18/20 04:56:20,9.472,0.0,,
1831,08/18/20 05:06:20,9.768,0.0,,
1832,08/18/20 05:16:20,9.669,0.0,,
1833,08/18/20 05:26:20,9.373,0.0,,
1834,08/18/20 05:36:20,9.768,0.0,,
1835,08/18/20 05:46:20,9.373,0.0,,
1836,08/18/20 05:56:20,9.373,0.0,,
1837,08/18/20 06:06:20,9.768,0.0,,
1838,08/18/20 06:16:20,9.275,0.0,,
1839,08/18/20 06:26:20,9.472,0.0,,
1840,08/18/20 06:36:20,9.669,0.0,,
1841,08/18/20 06:46:20,9.176,0.0,,
1842,08/18/20 06:56:20,9.472,0.0,,
1843,08/18/20 07:06:20,9.571,0.0,,
1844,08/18/20 07:16:20,9.176,0.0,,
1845,08/18/20 07:26:20,9.472,0.0,,
1846,08/18/20 07:36:20,9.373,0.0,,
1847,08/18/20 07:46:20,9.176,0.0,,
1848,08/18/20 07:56:20,9.472,0.0,,
1849,08/18/20 08:06:20,9.077,0.0,,
1850,08/18/20 08:16:20,9.077,0.0,,
1851,08/18/20 08:26:20,9.472,0.0,,
1852,08/18/20 08:36:20,8.978,0.0,,
1853,08/18/20 08:46:20,9.077,0.0,,
1854,08/18/20 08:56:20,9.373,0.0,,
1855,08/18/20 09:06:20,8.779,0.0,,
1856,08/18/20 09:16:20,9.077,0.0,,
1857,08/18/20 09:26:20,9.176,0.0,,
1858,08/18/20 09:36:20,8.779,0.0,,
1859,08/18/20 09:46:20,9.077,0.0,,
1860,08/18/20 09:56:20,8.978,0.0,,
1861,08/18/20 10:06:20,8.978,505.9,,
1862,08/18/20 10:16:20,10.063,484.4,,
1863,08/18/20 10:26:20,10.455,473.6,,
1864,08/18/20 10:36:20,11.236,462.9,,
1865,08/18/20 10:46:20,11.819,452.1,,
1866,08/18/20 10:56:20,12.013,452.1,,
1867,08/18/20 11:06:20,12.594,452.1,,
1868,08/18/20 11:16:20,12.304,452.1,,
1869,08/18/20 11:26:20,12.690,409.0,,
1870,08/18/20 11:36:20,12.497,398.3,,
1871,08/18/20 11:46:20,12.594,398.3,,
1872,08/18/20 11:56:20,12.883,387.5,,
1873,08/18/20 12:06:20,12.497,441.3,,
1874,08/18/20 12:16:20,12.980,387.5,,
1875,08/18/20 12:26:20,12.401,430.6,,
1876,08/18/20 12:36:20,11.236,452.1,,
1877,08/18/20 12:46:20,9.866,462.9,,
1878,08/18/20 12:56:20,9.571,452.1,,
1879,08/18/20 13:06:20,10.161,452.1,,
1880,08/18/20 13:16:20,9.176,452.1,,
1881,08/18/20 13:26:20,10.651,441.3,,
1882,08/18/20 13:36:20,9.472,430.6,,
1883,08/18/20 13:46:20,10.553,419.8,,
1884,08/18/20 13:56:20,10.259,398.3,,
1885,08/18/20 14:06:20,10.357,204.5,,
1886,08/18/20 14:16:20,10.553,204.5,,
1887,08/18/20 14:26:20,9.669,193.8,,
1888,08/18/20 14:36:20,10.846,258.3,,
1889,08/18/20 14:46:20,9.373,258.3,,
1890,08/18/20 14:56:20,10.357,258.3,,
1891,08/18/20 15:06:20,9.373,258.3,,
1892,08/18/20 15:16:20,9.669,258.3,,
1893,08/18/20 15:26:20,9.866,258.3,,
1894,08/18/20 15:36:20,9.571,258.3,,
1895,08/18/20 15:46:20,10.553,258.3,,
1896,08/18/20 15:56:20,9.373,236.8,,
1897,08/18/20 16:06:20,10.748,258.3,,
1898,08/18/20 16:16:20,9.176,258.3,,
1899,08/18/20 16:26:20,9.669,258.3,,
1900,08/18/20 16:36:20,9.472,258.3,,
1901,08/18/20 16:46:20,8.779,258.3,,
1902,08/18/20 16:56:20,9.768,258.3,,
1903,08/18/20 17:06:20,8.282,258.3,,
1904,08/18/20 17:16:20,9.176,258.3,,
1905,08/18/20 17:26:20,8.779,258.3,,
1906,08/18/20 17:36:20,8.382,258.3,,
1907,08/18/20 17:46:20,9.373,258.3,,
1908,08/18/20 17:56:20,7.983,258.3,,
1909,08/18/20 18:06:20,8.879,258.3,,
1910,08/18/20 18:16:20,8.382,258.3,,
1911,08/18/20 18:26:20,8.182,258.3,,
1912,08/18/20 18:36:20,9.077,258.3,,
1913,08/18/20 18:46:20,7.582,258.3,,
1914,08/18/20 18:56:20,8.581,258.3,,
1915,08/18/20 19:06:20,8.182,258.3,,
1916,08/18/20 19:16:20,7.882,258.3,,
1917,08/18/20 19:26:20,8.978,258.3,,
1918,08/18/20 19:36:20,7.481,258.3,,
1919,08/18/20 19:46:20,8.382,258.3,,
1920,08/18/20 19:56:20,8.282,258.3,,
1921,08/18/20 20:06:20,7.582,258.3,,
1922,08/18/20 20:16:20,8.779,258.3,,
1923,08/18/20 20:26:20,7.381,258.3,,
1924,08/18/20 20:36:20,8.082,258.3,,
1925,08/18/20 20:46:20,8.481,258.3,,
1926,08/18/20 20:56:20,7.381,258.3,,
1927,08/18/20 21:06:20,8.581,258.3,,
1928,08/18/20 21:16:20,7.582,258.3,,
1929,08/18/20 21:26:20,7.782,258.3,,
1930,08/18/20 21:36:20,8.680,258.3,,
1931,08/18/20 21:46:20,7.280,258.3,,
1932,08/18/20 21:56:20,8.182,258.3,,
1933,08/18/20 22:06:20,8.082,258.3,,
1934,08/18/20 22:16:20,7.481,258.3,,
1935,08/18/20 22:26:20,8.581,258.3,,
1936,08/18/20 22:36:20,7.280,258.3,,
1937,08/18/20 22:46:20,7.782,258.3,,
1938,08/18/20 22:56:20,8.481,258.3,,
1939,08/18/20 23:06:20,7.179,258.3,,
1940,08/18/20 23:16:20,8.282,258.3,,
1941,08/18/20 23:26:20,7.682,258.3,,
1942,08/18/20 23:36:20,7.582,258.3,,
1943,08/18/20 23:46:20,8.581,258.3,,
1944,08/18/20 23:56:20,7.179,258.3,,
1945,08/19/20 00:06:20,7.983,258.3,,
1946,08/19/20 00:16:20,8.182,258.3,,
1947,08/19/20 00:26:20,7.280,258.3,,
1948,08/19/20 00:36:20,8.481,258.3,,
1949,08/19/20 00:46:20,7.381,258.3,,
1950,08/19/20 00:56:20,7.682,258.3,,
1951,08/19/20 01:06:20,8.481,258.3,,
1952,08/19/20 01:16:20,7.179,258.3,,
1953,08/19/20 01:26:20,8.082,258.3,,
1954,08/19/20 01:36:20,7.882,258.3,,
1955,08/19/20 01:46:20,7.381,258.3,,
1956,08/19/20 01:56:20,8.481,258.3,,
1957,08/19/20 02:06:20,7.179,258.3,,
1958,08/19/20 02:16:20,7.782,258.3,,
1959,08/19/20 02:26:20,8.382,258.3,,
1960,08/19/20 02:36:20,7.179,258.3,,
1961,08/19/20 02:46:20,8.182,258.3,,
1962,08/19/20 02:56:20,7.582,258.3,,
1963,08/19/20 03:06:20,7.481,258.3,,
1964,08/19/20 03:16:20,8.581,258.3,,
1965,08/19/20 03:26:20,7.079,258.3,,
1966,08/19/20 03:36:20,7.782,258.3,,
1967,08/19/20 03:46:20,8.282,258.3,,
1968,08/19/20 03:56:20,7.079,258.3,,
1969,08/19/20 04:06:20,8.182,258.3,,
1970,08/19/20 04:16:20,7.682,258.3,,
1971,08/19/20 04:26:20,7.481,258.3,,
1972,08/19/20 04:36:20,8.581,258.3,,
1973,08/19/20 04:46:20,7.179,258.3,,
1974,08/19/20 04:56:20,7.782,258.3,,
1975,08/19/20 05:06:20,8.382,258.3,,
1976,08/19/20 05:16:20,7.079,269.1,,
1977,08/19/20 05:26:20,8.082,258.3,,
1978,08/19/20 05:36:20,7.882,269.1,,
1979,08/19/20 05:46:20,7.381,269.1,,
1980,08/19/20 05:56:20,8.481,258.3,,
1981,08/19/20 06:06:20,7.280,258.3,,
1982,08/19/20 06:16:20,7.682,258.3,,
1983,08/19/20 06:26:20,8.481,258.3,,
1984,08/19/20 06:36:20,7.079,269.1,,
1985,08/19/20 06:46:20,7.983,258.3,,
1986,08/19/20 06:56:20,8.082,258.3,,
1987,08/19/20 07:06:20,7.179,258.3,,
1988,08/19/20 07:16:20,8.282,258.3,,
1989,08/19/20 07:26:20,7.381,258.3,,
1990,08/19/20 07:36:20,7.481,258.3,,
1991,08/19/20 07:46:20,8.481,258.3,,
1992,08/19/20 07:56:20,6.978,269.1,,
1993,08/19/20 08:06:20,7.782,258.3,,
1994,08/19/20 08:16:20,8.282,258.3,,
1995,08/19/20 08:26:20,7.079,258.3,,
1996,08/19/20 08:36:20,8.082,258.3,,
1997,08/19/20 08:46:20,7.582,269.1,,
1998,08/19/20 08:56:20,7.381,269.1,,
1999,08/19/20 09:06:20,8.481,258.3,,
2000,08/19/20 09:16:20,7.381,258.3,,
2001,08/19/20 09:26:20,8.282,258.3,,
2002,08/19/20 09:36:20,8.382,258.3,,
2003,08/19/20 09:46:20,7.983,258.3,,
2004,08/19/20 09:56:20,9.373,258.3,,
2005,08/19/20 10:06:20,8.282,258.3,,
2006,08/19/20 10:16:20,9.669,258.3,,
2007,08/19/20 10:26:20,8.978,258.3,,
2008,08/19/20 10:36:20,8.282,258.3,,
2009,08/19/20 10:46:20,9.669,269.1,,
2010,08/19/20 10:56:20,8.481,269.1,,
2011,08/19/20 11:06:20,8.978,269.1,,
2012,08/19/20 11:16:20,9.768,269.1,,
2013,08/19/20 11:26:20,8.382,269.1,,
2014,08/19/20 11:36:20,9.768,269.1,,
2015,08/19/20 11:46:20,9.472,258.3,,
2016,08/19/20 11:56:20,9.077,258.3,,
2017,08/19/20 12:06:20,10.455,258.3,,
2018,08/19/20 12:16:20,9.176,258.3,,
2019,08/19/20 12:26:20,10.161,193.8,,
2020,08/19/20 12:36:20,10.553,204.5,,
2021,08/19/20 12:46:20,9.472,204.5,,
2022,08/19/20 12:56:20,10.846,204.5,,
2023,08/19/20 13:06:20,9.768,204.5,,
2024,08/19/20 13:16:20,10.748,204.5,,
2025,08/19/20 13:26:20,10.063,204.5,,
2026,08/19/20 13:36:20,10.455,215.3,,
2027,08/19/20 13:46:20,10.455,215.3,,
2028,08/19/20 13:56:20,10.259,193.8,,
2029,08/19/20 14:06:20,10.553,107.6,,
2030,08/19/20 14:16:20,9.866,236.8,,
2031,08/19/20 14:26:20,11.139,247.6,,
2032,08/19/20 14:36:20,9.965,258.3,,
2033,08/19/20 14:46:20,11.528,344.4,,
2034,08/19/20 14:56:20,10.944,0.0,,
2035,08/19/20 15:06:20,14.996,0.0,,
2036,08/19/20 15:16:20,14.996,0.0,,
2037,08/19/20 15:26:20,14.804,0.0,,
2038,08/19/20 15:36:20,14.517,0.0,,
2039,08/19/20 15:46:20,14.134,0.0,,
2040,08/19/20 15:56:20,14.038,0.0,,
2041,08/19/20 16:06:20,13.750,0.0,,
2042,08/19/20 16:16:20,13.654,0.0,,
2043,08/19/20 16:26:20,13.654,0.0,,
2044,08/19/20 16:36:20,13.365,0.0,,
2045,08/19/20 16:46:20,13.269,0.0,,
2046,08/19/20 16:56:20,13.269,0.0,,
2047,08/19/20 17:06:20,12.980,0.0,,
2048,08/19/20 17:16:20,12.980,0.0,,
2049,08/19/20 17:26:20,12.980,0.0,,
2050,08/19/20 17:36:20,12.787,0.0,,
2051,08/19/20 17:46:20,12.787,0.0,,
2052,08/19/20 17:56:20,12.787,0.0,,
2053,08/19/20 18:06:20,12.787,0.0,,
2054,08/19/20 18:16:20,13.269,0.0,,
2055,08/19/20 18:26:20,12.690,0.0,,
2056,08/19/20 18:36:20,12.594,0.0,,
2057,08/19/20 18:46:20,12.497,0.0,,
2058,08/19/20 18:56:20,12.207,0.0,,
2059,08/19/20 19:06:20,12.207,0.0,,
2060,08/19/20 19:16:20,12.110,0.0,,
2061,08/19/20 19:26:20,11.916,0.0,,
2062,08/19/20 19:36:20,11.916,0.0,,
2063,08/19/20 19:46:20,11.916,0.0,,
2064,08/19/20 19:56:20,11.625,0.0,,
2065,08/19/20 20:06:20,11.722,0.0,,
2066,08/19/20 20:16:20,11.625,0.0,,
2067,08/19/20 20:26:20,11.431,0.0,,
2068,08/19/20 20:36:20,11.431,0.0,,
2069,08/19/20 20:46:20,11.431,0.0,,
2070,08/19/20 20:56:20,11.431,0.0,,
2071,08/19/20 21:06:20,11.819,0.0,,
2072,08/19/20 21:16:20,11.528,0.0,,
2073,08/19/20 21:26:20,11.722,0.0,,
2074,08/19/20 21:36:20,11.722,0.0,,
2075,08/19/20 21:46:20,11.431,0.0,,
2076,08/19/20 21:56:20,10.651,0.0,,
2077,08/19/20 22:06:20,10.651,0.0,,
2078,08/19/20 22:16:20,10.748,0.0,,
2079,08/19/20 22:26:20,10.651,0.0,,
2080,08/19/20 22:36:20,10.357,0.0,,
2081,08/19/20 22:46:20,10.748,0.0,,
2082,08/19/20 22:56:20,10.161,0.0,,
2083,08/19/20 23:06:20,11.625,0.0,,
2084,08/19/20 23:16:20,12.013,0.0,,
2085,08/19/20 23:26:20,14.517,0.0,,
2086,08/19/20 23:36:20,16.427,0.0,,
2087,08/19/20 23:46:20,18.140,0.0,,
2088,08/19/20 23:56:20,17.950,312.2,,
2089,08/20/20 00:06:20,16.713,312.2,,
2090,08/20/20 00:16:20,16.713,312.2,,
2091,08/20/20 00:26:20,16.523,312.2,,
2092,08/20/20 00:36:20,16.618,312.2,,
2093,08/20/20 00:46:20,16.523,312.2,,
2094,08/20/20 00:56:20,16.427,312.2,,
2095,08/20/20 01:06:20,16.523,312.2,,
2096,08/20/20 01:16:20,16.332,312.2,,
2097,08/20/20 01:26:20,16.523,312.2,,
2098,08/20/20 01:36:20,16.237,312.2,,
2099,08/20/20 01:46:20,16.523,312.2,,
2100,08/20/20 01:56:20,16.141,312.2,,
2101,08/20/20 02:06:20,16.332,312.2,,
2102,08/20/20 02:16:20,15.951,312.2,,
2103,08/20/20 02:26:20,16.046,312.2,,
2104,08/20/20 02:36:20,15.951,312.2,,
2105,08/20/20 02:46:20,15.760,312.2,,
2106,08/20/20 02:56:20,15.760,312.2,,
2107,08/20/20 03:06:20,15.569,312.2,,
2108,08/20/20 03:16:20,15.664,312.2,,
